job_location,search_city,search_country,job_level,job_type,job_name,languages,certifications,soft_skills,programming_languages,technologies,academic_degrees,knowledge,n_languages,n_certifications,n_soft_skills,n_programming_languages,n_technologies,n_knowledge,n_academic_degrees,num_job_level,num_job_type,num_search_country
Nashville- TN,Tennessee,United States,Mid senior,Onsite,Software Developer,No found,No found,Problem Solving-Time Management-Leadership-Organization-Adaptability-Creativity-Communication-Teamwork,CSS-SQL-JavaScript-HTML,Azure-Angular,No found,DevOps-Security-Databases-Project Management-Agile-Cloud Computing-Web Development,0,0,8,4,2,7,0,1,2,3
Columbia- TN,Tennessee,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Teamwork,JavaScript,AWS-Node.js-Vue.js-React-Angular,No found,Web Development-Cloud Computing,0,0,1,1,5,2,0,1,0,3
Memphis- TN,Tennessee,United States,Mid senior,Hybrid,Software Developer,No found,No found,Work Ethic-Communication-Problem Solving-Teamwork,Java-Shell-Python,Puppet-Spring-Jenkins,No found,Agile-Testing-Web Development-Version Control,0,0,4,3,3,4,0,1,0,3
Columbus- OH,Norwich,United States,Mid senior,Onsite,Software Developer,No found,No found,Teamwork,TypeScript-SQL-JavaScript,Azure-Angular,No found,Testing-Databases-Agile-Web Development-Cloud Computing,0,0,1,3,2,5,0,1,2,3
Columbus- OH,Norwich,United States,Mid senior,Remote,Software Engineer,No found,No found,Communication-Problem Solving-Teamwork,No found,Kubernetes-Docker-RESTful APIs,No found,Networking-Testing-Security,0,0,3,0,3,3,0,1,1,3
Columbus- OH,Norwich,United States,Mid senior,Remote,Software Developer,No found,No found,Interpersonal Skills-Problem Solving-Organization-Adaptability-Creativity-Communication-Teamwork,Java-CSS-SQL-Go-HTML-JavaScript-Python,RESTful APIs-AWS-Azure,No found,Testing-Security-Databases-Project Management-Agile-Cloud Computing-Web Development-Software Architecture,0,0,7,7,3,8,0,1,1,3
Columbus- Ohio Metropolitan Area,Norwich,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Teamwork,SQL-Java,Spring,No found,Testing-DevOps-Databases-Agile-CI CD,0,0,1,2,1,5,0,1,0,3
Columbus- OH,Norwich,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Interpersonal Skills-Problem Solving-Leadership-Organization-Adaptability-Creativity-Teamwork,Java-SQL-Scala-Shell-Python,AWS-Spring-Chef-Puppet-Hadoop-Spark-Jenkins-RESTful APIs-Google Cloud-SOAP,No found,Testing-DevOps-Version Control-Databases-Agile-Cloud Computing-CI CD,0,0,7,5,10,7,0,1,0,3
Iowa- United States,Iowa,United States,Mid senior,Onsite,Software Engineer,No found,No found,Organization-Teamwork,CSS-SQL-HTML-JavaScript-Python,Azure,No found,Testing-Databases-Version Control-DevOps-Cloud Computing-Web Development,0,0,2,5,1,6,0,1,2,3
Ames- IA,Iowa,United States,Mid senior,Remote,Software Engineer,No found,No found,Organization-Adaptability-Creativity-Communication-Teamwork,TypeScript-SQL-Java,AWS-Kubernetes-Spring-React-Angular-Spark-PostgreSQL-RESTful APIs,No found,Testing-Databases-Version Control-Mobile Development-Agile-Cloud Computing-Web Development-Software Architecture,0,0,5,3,8,8,0,1,1,3
Iowa- United States,Iowa,United States,Mid senior,Remote,Software Engineer,No found,No found,Problem Solving-Leadership-Decision Making-Creativity-Communication-Teamwork,Go-JavaScript-Kotlin-Java,Node.js-Google Cloud-Azure-RESTful APIs,No found,Testing-Version Control-Mobile Development-Data Science-Agile-Cloud Computing-Web Development-Software Architecture-TDD-CI CD,0,0,6,4,4,10,0,1,1,3
Iowa- United States,Iowa,United States,Mid senior,Remote,Android Software Engineer,No found,No found,Problem Solving-Leadership-Decision Making-Creativity-Communication-Teamwork,Go-JavaScript-Kotlin,Node.js-Google Cloud-Azure-RESTful APIs,No found,Testing-Version Control-Mobile Development-Data Science-Agile-Cloud Computing-Web Development-Software Architecture-TDD-CI CD,0,0,6,3,4,10,0,1,1,3
Iowa- United States,Iowa,United States,Mid senior,Remote,Android Software Engineer,No found,No found,Problem Solving-Leadership-Decision Making-Creativity-Communication-Teamwork,Go-JavaScript-Kotlin,Node.js-Google Cloud-Azure-RESTful APIs,No found,Testing-Version Control-Mobile Development-Data Science-Agile-Cloud Computing-Web Development-Software Architecture-TDD-CI CD,0,0,6,3,4,10,0,1,1,3
Des Moines- IA,Iowa,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Communication-Teamwork,SQL-Python,RESTful APIs-Azure-Docker,No found,DevOps-Databases-Version Control-Data Science-Agile-Cloud Computing-Web Development,0,0,2,2,3,7,0,1,0,3
Oskaloosa- IA,Iowa,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Leadership-Teamwork,CSS-SQL-JavaScript-HTML,RESTful APIs,No found,DevOps-Databases-Agile-Web Development-Cloud Computing-Software Architecture,0,0,2,4,1,6,0,1,0,3
Beaverton- OR,Pendleton,United States,Mid senior,Hybrid,FrontEnd Software Engineer,No found,No found,Communication-Organization-Teamwork-Creativity,TypeScript-JavaScript,React-Node.js-Jenkins,No found,Agile-Testing-CI CD-Web Development,0,0,4,2,3,4,0,1,0,3
New York- NY,Pendleton,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Time Management-Leadership-Organization-Adaptability-Creativity-Communication-Teamwork,TypeScript-Scala-Kotlin-JavaScript-Python,AWS-Kubernetes-Node.js-GraphQL-React-Django-MongoDB-PostgreSQL-Docker-Jenkins-RESTful APIs-Google Cloud-Flask,No found,Testing-DevOps-Version Control-Databases-Mobile Development-Agile-Cloud Computing-Web Development-Software Architecture,0,0,7,5,13,9,0,1,0,3
Scott AFB- IL,Belleville,United States,Mid senior,Onsite,Software Engineer,No found,No found,Problem Solving-Organization-Adaptability-Creativity-Communication-Teamwork,SQL-Java,Kubernetes-Docker,No found,Testing-DevOps-Security-Databases-Data Science-Agile-Cloud Computing-Software Architecture-CI CD,0,0,6,2,2,9,0,1,2,3
St Louis- MO,Belleville,United States,Mid senior,Remote,Software Engineer,No found,No found,Organization-Teamwork-Adaptability,Java-Go-Scala-Kotlin-Python,AWS-Kubernetes-Azure-Docker-Terraform-RESTful APIs-Google Cloud,Certificate,Testing-Security-Mobile Development-Networking-Web Development-Cloud Computing,0,0,3,5,7,6,1,1,1,3
St Louis- MO,Belleville,United States,Mid senior,Hybrid,Software Developer,No found,No found,Organization-Adaptability-Creativity-Communication-Teamwork,CSS-SQL-JavaScript-HTML,React-AWS-Azure-Angular,No found,Testing-Databases-DevOps-Agile-Cloud Computing-Web Development,0,0,5,4,4,6,0,1,0,3
St Louis- MO,Belleville,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Problem Solving-Leadership-Organization-Adaptability-Creativity-Teamwork,Java-TypeScript-JavaScript-Python,AWS-PostgreSQL-Angular-Spring,No found,Testing-DevOps-Version Control-Databases-Agile-Cloud Computing-Web Development,0,0,6,4,4,7,0,1,0,3
Arnold- MO,Belleville,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Communication-Teamwork-Adaptability,TypeScript-Java,No found,Diploma,Testing-Security,0,0,3,2,0,2,1,1,0,3
St Louis- MO,Belleville,United States,Mid senior,Hybrid,FrontEnd Software Engineer,No found,No found,Leadership-Teamwork-Creativity,CSS-HTML-JavaScript,AWS-React-Elasticsearch-Angular-PostgreSQL-Jenkins-RESTful APIs-SOAP,No found,Testing-DevOps-Security-Databases-Data Science-Agile-Cloud Computing-Web Development-Software Architecture,0,0,3,3,8,9,0,1,0,3
Hartford- CT,Torrington,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Teamwork,TypeScript-Java-Go-SQL-JavaScript-Python,AWS-Azure-Angular-Spark-Google Cloud,No found,Agile-Web Development-Databases-Cloud Computing,0,0,1,6,5,4,0,1,2,3
Hartford- CT,Torrington,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Leadership-Teamwork-Creativity,Go-Python,Spark-Google Cloud-AWS-Azure,No found,Agile-Web Development-Cloud Computing-Software Architecture,0,0,3,2,4,4,0,1,2,3
Hartford- CT,Torrington,United States,Mid senior,Onsite,FrontEnd Software Engineer,No found,No found,Teamwork,TypeScript-JavaScript-Java,AWS-Node.js-React-Azure-Angular-Google Cloud,No found,Data Science-Agile-Web Development-Cloud Computing-Software Architecture,0,0,1,3,6,5,0,1,2,3
Hartford- CT,Torrington,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Teamwork-Adaptability-Creativity,C++,No found,PhD,No found,0,0,4,1,0,0,1,1,2,3
Hartford- CT,Torrington,United States,Mid senior,Onsite,Software Engineer,No found,No found,Teamwork-Creativity,No found,No found,No found,Web Development-Data Science,0,0,2,0,0,2,0,1,2,3
Bakersfield- CA,Bakersfield,United States,Mid senior,Onsite,Software Engineer,No found,No found,Leadership-Organization-Adaptability-Decision Making-Creativity-Communication-Teamwork,Java-SQL-JavaScript-Python,Node.js-Ansible-Azure-Angular-Jenkins,No found,Testing-Databases-Data Science-Networking-Agile-Cloud Computing-Web Development-CI CD,0,0,7,4,5,8,0,1,2,3
San Diego- CA,Chula Vista,United States,Associate,Onsite,Software Engineer,No found,No found,Leadership-Teamwork-Creativity,Java-Go-SQL-Rust-JavaScript-Python,No found,No found,Security-Databases-Version Control-Networking-Agile-Web Development,0,0,3,6,0,6,0,0,2,3
San Diego Metropolitan Area,Chula Vista,United States,Associate,Hybrid,Software Engineer,No found,No found,Teamwork,Python,No found,No found,Agile-Testing-Security,0,0,1,1,0,3,0,0,0,3
San Diego- CA,Chula Vista,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Teamwork,Shell-Python,No found,No found,No found,0,0,2,2,0,0,0,1,2,3
San Diego- CA,Chula Vista,United States,Mid senior,Onsite,Software System Engineer,No found,No found,Organization-Teamwork-Adaptability-Creativity,Python,Jenkins,PhD,Agile-Testing-Security-Data Science,0,0,4,1,1,4,1,1,2,3
Fort Worth- TX,Fort Worth,United States,Associate,Onsite,Software Engineer,No found,No found,Organization-Leadership-Creativity-Communication-Teamwork,Go,No found,Certificate,Project Management-Testing-Data Science,0,0,5,1,0,3,1,0,2,3
Fort Worth- TX,Fort Worth,United States,Associate,Onsite,Software Engineer,No found,No found,Communication-Leadership-Teamwork-Adaptability,Python,RESTful APIs,No found,Networking,0,0,4,1,1,1,0,0,2,3
Fort Worth- TX,Fort Worth,United States,Associate,Onsite,Software Engineer,No found,No found,Leadership-Teamwork-Adaptability-Creativity,Java-SQL-Go-HTML-JavaScript-Python,AWS-React-Azure-Angular-RESTful APIs-Google Cloud,No found,Testing-DevOps-Databases-Data Science-Agile-Cloud Computing-Web Development,0,0,4,6,6,7,0,0,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Interpersonal Skills-Time Management-Organization-Creativity-Communication-Work Ethic-Teamwork,No found,No found,No found,Agile-Testing,0,0,7,0,0,2,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Teamwork-Adaptability-Creativity,No found,No found,No found,Agile-Security,0,0,3,0,0,2,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Teamwork-Adaptability,No found,No found,No found,Testing,0,0,3,0,0,1,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Organization-Teamwork,No found,No found,No found,Agile,0,0,3,0,0,1,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Organization-Teamwork,No found,No found,No found,Agile,0,0,3,0,0,1,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,English,No found,Communication-Teamwork-Creativity,TypeScript-HTML-CSS,RESTful APIs-AWS-Angular,No found,Testing-Security-Agile-Web Development-Cloud Computing,1,0,3,3,3,5,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Teamwork-Adaptability-Creativity,No found,No found,No found,Agile-Testing,0,0,3,0,0,2,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Communication-Organization-Teamwork,No found,No found,No found,Agile,0,0,3,0,0,1,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Quality Software Engineer,No found,No found,Organization-Teamwork,No found,No found,No found,Testing-Data Science,0,0,2,0,0,2,0,1,2,3
Dallas-Fort Worth Metroplex,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,No found,No found,No found,No found,No found,0,0,0,0,0,0,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Organization-Leadership-Adaptability-Creativity-Teamwork,No found,No found,No found,Agile-Testing-Security-DevOps,0,0,5,0,0,4,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Software Engineer,No found,No found,Interpersonal Skills-Communication-Leadership-Teamwork,No found,No found,No found,Testing-Version Control-Security,0,0,4,0,0,3,0,1,2,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Teamwork-Creativity,TypeScript-Java-CSS-Go-HTML-JavaScript-Python,Google Cloud-AWS-Azure,No found,Networking-Agile-Web Development-Cloud Computing,0,0,2,7,3,4,0,1,2,3
Irving- TX,Fort Worth,United States,Mid senior,Remote,Software Engineer,No found,No found,Leadership-Teamwork,Go-JavaScript-HTML-SQL,RESTful APIs-Azure-Angular,No found,Databases-Agile-Web Development-Cloud Computing-Software Architecture,0,0,2,4,3,5,0,1,1,3
Dallas-Fort Worth Metroplex,Fort Worth,United States,Mid senior,Remote,Software Developer,No found,No found,Teamwork-Creativity,Scala,Kubernetes-Docker,No found,DevOps-Data Science,0,0,2,1,2,2,0,1,1,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Remote,BackEnd Software Engineer,No found,No found,Teamwork,Java-Go-HTML-Rust-Python,Google Cloud-AWS-Kubernetes-Azure,No found,DevOps-Security-Agile-Web Development-Cloud Computing,0,0,1,5,4,5,0,1,1,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Remote,BackEnd Software Engineer,No found,No found,Communication-Organization-Teamwork-Creativity,Java-Go-Rust-Python,Google Cloud-AWS-Kubernetes-Azure,No found,DevOps-Security-Data Science-Agile-Cloud Computing,0,0,4,4,4,5,0,1,1,3
Dallas-Fort Worth Metroplex,Fort Worth,United States,Mid senior,Remote,Software Engineer,No found,No found,Communication-Problem Solving-Teamwork-Creativity,Go-JavaScript-Rust,React-Node.js,No found,Mobile Development-Web Development,0,0,4,3,2,2,0,1,1,3
Irving- TX,Fort Worth,United States,Mid senior,Remote,Software Engineer,No found,No found,Communication-Teamwork-Adaptability-Creativity,TypeScript-Ruby-Java-JavaScript-Python,AWS-Kubernetes-Azure-Express-PostgreSQL-Docker-Jenkins-RESTful APIs-Ruby on Rails,No found,Testing-Databases-Version Control-Web Development-Cloud Computing,0,0,4,5,9,5,0,1,1,3
Watauga- TX,Fort Worth,United States,Mid senior,Remote,Software Engineer,No found,No found,Communication-Teamwork-Adaptability-Creativity,TypeScript-JavaScript-Ruby-Java,Ruby on Rails-RESTful APIs-PostgreSQL-Express,No found,Testing-Databases-DevOps-Agile-Web Development,0,0,4,4,4,5,0,1,1,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Remote,Software Architect,No found,Google Cloud Professional Cloud Architect,Problem Solving-Leadership-Organization-Creativity-Work Ethic-Teamwork,SQL-Shell-Python,AWS-Kubernetes-Elasticsearch-Azure-Docker-Redis-RESTful APIs-Google Cloud-SOAP,No found,Testing-Databases-Security-Mobile Development-Networking-Agile-Cloud Computing-Software Architecture,0,1,6,3,9,8,0,1,1,3
Dallas-Fort Worth Metroplex,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Problem Solving-Leadership-Adaptability-Creativity-Communication-Teamwork,CSS-SQL-JavaScript-HTML,AWS-Azure,No found,Testing-DevOps-Databases-Cloud Computing-Web Development-Software Architecture-CI CD,0,0,6,4,2,7,0,1,0,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,No found,No found,No found,No found,No found,0,0,0,0,0,0,0,1,0,3
Dallas-Fort Worth Metroplex,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Organization-Teamwork-Creativity,SQL-Python,Azure,No found,DevOps-Databases-Version Control-Project Management-Cloud Computing-Web Development,0,0,3,2,1,6,0,1,0,3
Southlake- TX,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Communication-Teamwork,Java-SQL-JavaScript-Python,AWS-Azure-Angular-MongoDB-PostgreSQL-Docker-Jenkins-RESTful APIs-Flask,No found,Testing-DevOps-Version Control-Databases-Agile-Cloud Computing-Web Development,0,0,2,4,9,7,0,1,0,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,No found,CSS-JavaScript-Java,Kubernetes-Spring-Elasticsearch-Azure-Angular-Docker-Jenkins-RESTful APIs-SOAP,No found,Testing-DevOps-Version Control-Databases-Agile-Cloud Computing-Web Development-CI CD,0,0,0,3,9,8,0,1,0,3
Fort Worth- TX,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Organization-Leadership-Creativity-Communication-Teamwork,Java-Go-PHP-JavaScript-Python,Node.js-Spring,No found,Networking-Agile-DevOps-Data Science,0,0,5,5,2,4,0,1,0,3
Roanoke- TX,Fort Worth,United States,Mid senior,Hybrid,Software Engineer,No found,No found,Leadership-Teamwork,SQL-Java,Angular,No found,Databases-Web Development,0,0,2,2,1,2,0,1,0,3
Columbus- GA,Phenix City,United States,Mid senior,Onsite,BackEnd Software Engineer,No found,No found,Problem Solving-Teamwork,Java-Go-SQL-Scala-JavaScript-Python,AWS-Kubernetes-Node.js-Azure-Docker-Google Cloud,No found,Agile-Web Development-Databases-Cloud Computing,0,0,2,6,6,4,0,1,2,3
Columbus- GA,Phenix City,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Leadership-Teamwork,TypeScript-Java-CSS-SQL-HTML-JavaScript,AWS-Vue.js-Node.js-Azure-Angular-Express-Google Cloud,No found,DevOps-Databases-Data Science-Agile-Cloud Computing-Web Development-Software Architecture,0,0,2,6,7,7,0,1,2,3
Columbus- GA,Phenix City,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Teamwork,TypeScript-Java-CSS-Go-SQL-HTML-JavaScript-Python,AWS-React-Azure-MySQL-Angular-PostgreSQL-Google Cloud,No found,Databases-Agile-Web Development-Cloud Computing-Software Architecture,0,0,1,8,7,5,0,1,2,3
Columbus- GA,Phenix City,United States,Mid senior,Onsite,Full Stack Software Engineer,No found,No found,Teamwork,TypeScript-Java-CSS-SQL-HTML-JavaScript,AWS-Vue.js-Node.js-Azure-Angular-Google Cloud,No found,Databases-Agile-Web Development-Cloud Computing-Software Architecture,0,0,1,6,6,5,0,1,2,3
